date,recycle Acids,recycle Adhesives,recycle Adult Toys,recycle Aerosol Cans - Full,recycle Air Conditioners,recycle Alkaline Batteries,recycle Aluminum Beverage Cans,recycle Aluminum Foil,recycle Aluminum Food Cans,recycle Aluminum Pie Plates,recycle Aluminum Trays,recycle Ammunition,recycle Antifreeze,recycle Arts and Crafts Supplies,recycle Asbestos,recycle Asphalt,recycle Audio Equipment,recycle Auto Bodies,recycle Auto Parts,recycle Baby Products,recycle Blue Glass Containers,recycle Boomboxes,recycle Brake Fluid,recycle Branches,recycle Brick,recycle Brown Glass Beverage Containers,recycle Brown Glass Containers,recycle Brush,recycle Button Cell Batteries,recycle CD Cases,recycle CD Players,recycle CDs,recycle CFLs,recycle CRT Computer Monitors,recycle CRT Televisions,recycle Cables,recycle Calculators,recycle Candy Wrappers,recycle Car Batteries,recycle Car Fluids,recycle Carpet,recycle Carpet Padding,recycle Cassette Players,recycle Cassette Tapes,recycle Ceiling Tiles,recycle Cell Phone Accessories,recycle Cell Phones,recycle Ceramic Tile,recycle Chemistry Sets,recycle Chip Bags,recycle Christmas Trees,recycle Cigarettes,recycle Clear Glass Beverage Containers,recycle Clear Glass Containers,recycle Clothing,recycle Compostable Plastics,recycle Computer Peripherals - External,recycle Computer Peripherals - Internal,recycle Concrete,recycle Construction Debris,recycle Construction Materials,recycle Contaminated Soil,recycle Contaminated Wood,recycle Controlled Substances,recycle Cooking Oil,recycle Cookware,recycle Corks,recycle Corrugated Cardboard,recycle Crayons,recycle Curling Irons,recycle DVD Players,recycle DVDs,recycle Dehumidifiers,recycle Desktop Computers,recycle Digital Cameras,recycle Dirt,recycle Doors,recycle Drink Boxes,recycle Drink Pouches,recycle Electronic Servers,recycle Engine Degreasers,recycle Envelopes,recycle Exit Signs,recycle Explosives,recycle Eyeglasses,recycle Fabric,recycle Ferrous Metals,recycle Fertilizers,recycle Fire Extinguishers,recycle Flip-Flops,recycle Floppy Disks,recycle Fluorescent Tubes,recycle Freezers,recycle Fungicides,recycle GPS Systems,recycle Game Consoles,recycle Garden Tools,recycle Gas Cylinders,recycle Gas/Oil Mixture,recycle Gasoline,recycle Gypsum Drywall,recycle HHW,recycle Hair,recycle Hair Dye,recycle Hair Spray,recycle Halogen Bulbs,recycle Hard Drives,recycle Hardware,recycle Hay,recycle Heaters,recycle Lead Paint Chips,recycle Lead-acid Batteries - Non-automotive,recycle Leaves,recycle Lice Shampoo,recycle Light Fixtures,recycle Lighter Fluid,recycle Lighting Ballasts,recycle Linens,recycle Linoleum,recycle Lithium Batteries,recycle Lithium-ion Batteries,recycle Lumber,recycle MP3 Players,recycle Magazines,recycle Manure,recycle Marine Batteries,recycle Mattresses,recycle Medical Equipment - Handheld,recycle Medical Equipment - Large,recycle Medical Sharps,recycle Metal Tags,recycle Microwaves,recycle Mixed Paper,recycle Motor Oil,recycle Motor Oil Containers,recycle Multi-wall Paper Bags,recycle Musical Instruments - Metal,recycle Musical Instruments - Non-metal,recycle Nail Polish,recycle Nail Polish Removers,recycle Neon Lights,recycle Newspaper,recycle Nickel-cadmium Batteries,recycle Nickel-metal Hydride Batteries,recycle Nickel-zinc Batteries,recycle Non-Organic Food Waste,recycle Nonferrous Metals,recycle Office Furniture,recycle Office Machines,recycle Office Paper,recycle Office Supplies,recycle Oil Filters,recycle Oil-Based Paint,recycle Organic Food Waste,recycle Ornaments,recycle Pagers,recycle Paint Strippers,recycle Paint Thinners,recycle Pallets,recycle Paper Cups,recycle Perfumes,recycle Pesticide Containers,recycle Pesticides,recycle Phone Books,recycle Photographic Chemicals,recycle Pizza Boxes,recycle Plastic Bottle Accessories,recycle Plastic Buckets,recycle Plastic Cards,recycle Plastic Egg Cartons,recycle Pool Chemicals,recycle Porcelain Products,recycle Power Steering Fluid,recycle Power Tools,recycle Printers,recycle Projectors,recycle Propane Tanks,recycle Radiators,recycle Receivers,recycle Record Players,recycle Refrigerators,recycle Road Flares,recycle Roofing Materials,recycle Sand,recycle Sawdust,recycle Scanners,recycle Sealers,recycle Shingles,recycle Shoes,recycle Silver-oxide Batteries,recycle Six-pack Rings,recycle Small Appliances,recycle Smoke Detectors,recycle Solvents,recycle Sporting Goods,recycle Steel Cans,recycle Steel Lids,recycle Stone,recycle String Lights,recycle Stumps,recycle Surfboards,recycle Synthetic Cork,recycle Tablets,recycle Telephones,recycle Television Accessories,recycle Tennis Balls,recycle Tile,recycle Tires,recycle Toasters,recycle Toner Cartridges,recycle Tools,recycle Toothbrushes,recycle Toothpaste Tubes,recycle Toys,recycle Transmission Fluid,recycle Trophies,recycle Truck Tires,recycle Two-Way Radios,recycle Typewriters,recycle Tyvek Envelopes,recycle VCRs,recycle Vacuum Cleaners,recycle Varnish,recycle Vehicles,recycle Video Game Cartridges,recycle Video Game Peripherals,recycle Video Tapes,recycle Vinyl Records,recycle Washer/Dryers,recycle Water Filters,recycle Weeds,recycle Wet-strength Paperboard,recycle Windows,recycle Wood,recycle Wood Chips,recycle Wood Furnishings,recycle Wood Stains,recycle X-rays,recycle Yard Waste,recycle Yoga Mats
2016-07-31,0,0,0,26,0,43,0,26,0,0,0,0,31,0,0,47,0,0,58,0,0,0,0,0,50,0,0,40,0,20,0,30,0,0,0,41,0,0,62,0,20,0,0,0,0,0,54,0,0,14,0,0,0,0,8,0,0,0,30,0,0,0,0,0,0,28,56,0,28,0,0,0,0,0,0,22,22,0,0,0,0,27,0,0,27,42,0,0,0,0,0,28,0,0,0,0,0,0,0,51,0,0,44,0,0,0,47,47,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,42,0,0,32,0,0,0,0,20,0,41,0,0,0,0,53,0,0,16,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,24,0,0,0,0,34,0,33,0,0,0,0,0,0,0,0,27,0,26,0,0,0,40,0,0,0,0,0,0,0,60,0,0,0,0,0,0,26,0,39,0,0,0,0,41,0,0,0,0,29,0,32,25,25,0,38,0,21,0,0,0,0,0,0,0,39,0,0,0,0,0,29,0,0,74,10,0,0,0,0,20,0
2016-08-07,0,0,0,27,0,27,0,0,0,0,0,0,32,0,0,24,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,22,0,0,29,0,51,0,0,20,0,0,18,0,0,0,0,0,0,0,9,0,0,0,15,0,0,0,0,0,0,0,0,0,28,0,0,30,0,0,0,23,68,0,0,0,0,28,0,0,27,22,0,0,0,0,17,17,0,0,0,0,0,0,0,35,0,0,23,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,31,0,21,0,32,0,0,20,0,0,0,0,0,0,32,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,17,0,0,0,0,0,0,0,0,28,0,67,0,0,0,41,0,0,0,0,0,0,0,41,0,0,31,30,0,0,27,0,27,0,0,0,0,0,0,0,0,22,41,0,33,26,0,0,39,26,22,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,62,9,0,0,0,0,21,0
2016-08-14,0,0,0,28,0,55,0,27,0,0,0,0,65,0,0,0,0,0,37,0,0,0,0,0,35,0,0,0,0,31,0,16,0,0,0,22,0,0,37,0,21,0,0,42,0,0,38,0,0,0,0,0,0,0,13,0,0,0,37,0,0,0,0,0,43,0,29,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,28,22,0,0,0,0,0,18,0,0,0,0,0,0,0,36,0,0,31,0,0,0,50,25,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,78,0,0,20,0,0,0,0,21,0,29,0,0,0,0,56,0,0,52,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,13,0,0,0,0,36,0,43,0,0,0,0,0,0,0,0,40,0,45,0,0,0,28,0,0,0,0,0,0,0,33,0,0,31,31,0,0,0,0,28,0,0,0,0,0,0,0,0,0,38,0,11,54,0,27,40,27,22,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,53,7,0,0,0,0,21,0
2016-08-21,0,0,0,0,0,26,0,0,0,0,0,0,20,0,0,35,0,0,23,0,0,0,0,0,34,0,0,0,0,0,0,23,0,0,0,21,0,0,42,0,20,0,0,20,0,0,45,0,0,13,0,0,0,0,16,0,0,0,60,0,0,0,0,0,0,0,28,27,27,0,0,0,0,0,0,43,0,0,0,0,0,27,0,0,54,31,0,0,0,0,17,34,0,0,0,0,0,0,0,0,0,0,22,0,0,0,24,24,0,47,0,0,0,0,0,0,0,0,0,23,0,21,0,42,0,0,19,0,0,0,0,0,0,41,0,0,0,0,52,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,16,0,43,0,0,0,0,0,0,26,0,0,0,0,31,0,0,29,0,0,0,0,0,39,0,0,0,0,41,0,0,0,11,47,0,22,25,0,0,0,38,42,0,0,0,0,0,0,0,40,0,0,0,0,0,59,0,0,60,16,0,0,0,0,60,0
2016-08-28,0,0,0,0,0,62,0,0,0,0,0,0,39,0,0,44,0,0,77,0,0,0,0,0,32,0,0,19,0,18,0,36,0,0,0,0,0,0,26,0,28,0,0,0,0,0,34,0,0,13,0,0,0,0,11,0,0,0,34,0,0,0,0,0,0,0,27,0,26,0,0,42,0,0,0,0,21,0,0,0,0,25,0,0,25,33,0,0,0,0,0,27,0,0,0,0,0,0,0,32,0,0,42,0,0,23,0,45,0,22,0,0,20,0,0,0,0,0,0,22,0,20,0,40,0,0,0,0,0,0,0,19,0,32,0,0,0,0,50,0,0,31,0,0,0,0,0,0,0,38,0,38,0,0,0,0,0,0,17,12,0,0,0,66,0,16,0,0,0,0,0,0,0,0,62,0,49,0,0,0,0,0,0,37,0,0,0,0,69,0,0,0,28,0,0,0,0,25,0,0,0,0,39,0,0,0,0,38,0,31,48,0,0,36,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,66,15,0,0,0,0,45,0
2016-09-04,0,0,0,38,0,74,0,25,0,0,0,0,29,0,0,33,0,0,44,0,0,0,0,0,32,0,0,56,0,0,0,43,0,0,0,26,0,0,53,0,38,0,0,0,0,0,30,0,0,13,0,0,0,0,10,0,0,0,29,0,0,0,0,0,20,26,40,26,26,0,0,0,0,0,0,21,21,0,0,0,0,38,0,0,25,50,0,0,0,0,0,40,0,0,0,0,0,0,0,32,0,0,35,0,0,23,23,45,0,0,0,0,21,0,0,0,0,0,0,22,0,20,0,30,0,0,18,0,0,0,0,19,0,39,0,0,0,0,76,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,55,0,41,0,0,0,25,0,0,25,0,0,0,0,55,0,0,28,28,0,0,50,0,25,0,0,0,0,0,0,0,0,21,38,0,20,0,0,0,24,24,30,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,47,12,0,0,0,0,39,0
2016-09-11,0,0,0,49,0,24,0,24,0,0,0,0,38,0,0,0,0,0,57,0,0,0,0,0,62,0,0,18,0,18,0,56,0,0,0,39,0,0,32,0,46,0,0,0,0,0,25,0,0,0,0,0,0,0,11,0,0,0,28,0,0,0,0,0,38,0,0,38,51,0,0,55,0,0,0,0,20,0,0,0,0,33,0,0,25,19,0,0,0,0,31,31,0,0,0,0,0,0,0,32,0,0,52,0,0,44,22,22,0,0,0,0,0,0,0,0,0,0,0,21,0,19,0,49,0,0,36,0,0,0,0,28,0,38,0,0,0,0,49,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,23,0,0,0,64,0,53,0,0,0,0,0,0,0,0,15,0,72,0,0,0,37,0,0,24,0,0,0,0,45,0,0,0,27,0,0,0,0,24,0,0,0,0,0,0,0,0,15,40,0,45,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,56,6,0,0,0,0,25,0
2016-09-18,0,0,0,24,0,0,0,0,0,0,0,0,57,0,0,22,0,0,43,0,0,0,0,0,0,0,0,0,0,18,0,14,0,0,0,26,0,0,29,0,43,0,0,18,0,0,54,0,0,0,0,0,0,0,11,0,0,0,42,0,0,0,0,0,0,0,38,0,26,0,0,27,0,0,0,20,20,0,0,0,0,25,0,0,0,19,0,0,0,0,16,31,0,0,0,0,0,0,0,31,0,0,21,0,0,22,0,29,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,29,0,0,18,0,0,0,0,19,0,38,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,32,0,45,0,0,0,0,0,0,0,0,15,0,24,0,0,0,0,0,0,49,0,0,0,0,31,0,0,27,0,0,0,0,0,0,0,0,0,0,77,0,0,0,15,40,0,10,23,0,24,47,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,61,13,0,0,0,0,25,0
2016-09-25,0,0,0,0,0,40,0,24,0,0,0,0,19,0,0,21,0,0,36,0,0,0,0,0,31,0,0,18,0,18,0,28,0,0,0,19,0,0,39,0,27,0,0,0,0,0,46,0,0,12,4,0,0,0,21,0,0,0,35,0,0,0,0,0,38,0,26,0,38,0,0,27,0,0,0,20,20,0,0,0,0,25,0,0,25,19,0,0,19,0,16,31,0,0,0,0,0,0,0,32,0,0,41,0,0,44,0,33,0,22,0,0,20,0,0,0,0,0,0,21,0,0,0,39,0,0,27,0,0,0,0,19,0,38,0,0,0,0,49,0,0,15,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,11,11,0,0,0,32,0,30,0,0,0,0,0,0,0,0,38,0,24,0,0,0,0,0,0,24,0,0,0,0,16,0,0,27,27,0,0,0,0,24,0,0,0,0,0,0,0,0,10,37,0,23,35,23,0,0,0,19,0,0,0,0,0,0,0,37,0,0,0,0,0,41,0,0,45,9,0,0,0,0,19,0
2016-10-02,0,0,0,24,0,36,0,48,0,0,0,0,19,0,0,21,0,0,21,0,0,0,0,0,31,0,0,54,0,0,0,28,0,0,0,19,0,0,38,0,36,0,0,18,0,0,33,0,0,12,0,0,0,0,12,0,0,0,23,0,0,0,0,0,19,0,25,0,50,0,0,0,0,0,0,20,20,0,0,0,0,24,0,0,24,38,0,0,0,0,0,21,0,0,0,0,0,0,0,31,0,0,27,0,0,22,0,22,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,19,0,0,0,0,0,0,0,37,0,19,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,73,0,37,0,0,0,0,0,0,17,23,0,0,0,31,0,15,0,0,0,0,0,0,0,0,20,0,47,0,0,0,24,0,0,0,0,0,0,0,28,0,0,27,27,0,0,0,0,32,0,0,0,0,38,0,0,0,20,43,0,20,70,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,9,0,0,0,0,43,0
2016-10-09,0,0,0,50,0,57,0,24,0,0,0,0,39,0,0,0,0,0,22,0,0,0,0,0,0,0,0,19,0,18,0,0,0,0,0,0,0,0,29,0,28,0,0,19,0,0,59,0,0,13,4,0,0,0,13,0,0,0,38,0,0,0,0,0,19,0,39,0,26,0,0,0,0,0,0,0,21,0,0,0,0,25,0,0,25,59,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,21,0,0,22,0,37,0,22,0,0,30,0,0,0,0,0,0,32,0,20,0,20,0,0,0,0,0,0,0,38,0,45,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,15,0,37,0,0,0,25,0,0,25,0,0,0,0,29,0,0,41,0,0,0,24,0,24,0,0,0,0,39,0,0,0,10,40,0,10,36,0,0,24,0,20,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,55,6,0,0,0,0,19,0
2016-10-16,0,0,0,24,0,48,0,24,0,0,0,0,38,0,0,32,0,0,43,0,0,0,0,0,31,0,0,19,0,19,0,35,0,0,0,39,0,0,29,0,19,0,0,0,0,0,59,0,0,12,0,0,0,0,10,0,0,0,38,0,0,0,0,0,0,0,26,0,26,0,0,27,0,0,0,20,20,0,0,0,0,0,0,0,25,52,0,0,0,0,0,26,0,0,0,0,0,0,0,42,0,0,62,0,0,0,0,59,0,22,0,0,20,0,0,0,0,0,0,43,0,19,0,20,0,0,18,0,0,0,0,19,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,31,0,0,0,0,0,0,0,0,41,0,36,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,37,0,0,0,0,39,0,0,0,10,40,0,20,24,0,0,24,0,20,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,47,11,0,0,0,0,38,0
2016-10-23,0,0,0,24,0,36,0,48,0,0,0,0,19,0,0,21,0,0,28,0,0,0,0,0,61,0,0,18,0,0,0,42,0,0,0,19,0,0,48,0,36,0,0,18,0,0,37,0,0,0,4,0,0,0,14,0,0,0,42,0,0,0,0,0,28,25,25,0,0,0,0,27,0,0,0,20,20,0,0,0,0,0,0,0,49,19,0,0,0,0,16,26,0,0,0,0,0,0,0,31,0,0,31,0,0,22,22,22,0,22,0,0,40,0,0,0,0,0,0,21,0,19,0,19,0,0,18,0,0,0,0,19,0,19,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,17,0,0,0,0,32,0,23,0,0,0,0,0,0,0,0,40,0,36,0,0,0,24,0,0,24,0,0,0,0,41,0,0,0,54,0,0,0,0,24,0,0,0,0,0,0,0,0,10,56,0,23,23,23,0,23,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,11,0,0,0,0,56,0
2016-10-30,0,0,0,24,0,31,0,23,0,0,0,0,75,0,0,21,0,0,53,0,0,0,0,0,31,0,0,0,0,18,0,28,0,0,0,38,0,0,19,0,42,0,0,36,0,0,61,0,0,12,4,0,0,0,4,0,0,0,23,0,0,0,0,0,65,25,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,24,0,0,24,19,0,0,0,0,15,26,0,0,0,0,0,0,0,31,0,0,40,0,0,0,21,21,0,0,0,0,20,0,0,0,0,0,0,42,0,0,0,38,0,0,26,0,0,0,0,0,0,25,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,22,0,0,0,31,0,22,0,0,0,0,0,0,0,0,45,0,31,0,0,0,0,0,0,24,0,0,0,0,28,0,0,27,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,29,23,0,23,39,0,29,0,0,0,0,0,0,0,36,0,0,0,0,0,27,0,0,52,11,0,0,0,0,37,0
2016-11-06,0,0,0,0,0,45,0,23,0,0,0,0,18,0,0,40,0,0,20,0,0,0,0,0,44,0,0,17,0,17,0,26,0,0,0,36,0,0,54,0,17,0,0,0,0,0,41,0,0,0,4,0,0,0,14,0,0,0,31,0,0,0,0,0,36,0,24,0,0,0,0,26,0,0,0,19,19,0,0,0,0,23,0,0,0,46,0,0,0,0,0,34,0,0,0,0,0,0,0,30,0,0,19,0,0,0,27,51,0,21,0,0,84,0,0,0,0,0,0,50,0,18,0,18,0,0,17,0,0,0,0,18,0,35,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,70,0,35,0,0,0,0,0,0,21,0,0,0,0,30,0,29,0,0,0,0,0,0,0,0,19,0,34,0,0,0,23,0,0,0,0,0,0,0,35,0,0,64,0,0,0,23,0,23,0,0,0,0,36,0,0,0,9,28,0,31,55,22,0,33,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,53,13,0,0,0,0,23,0
2016-11-13,0,0,0,0,0,35,0,23,0,0,0,0,19,0,0,42,0,0,56,0,0,0,0,0,30,0,0,0,0,18,0,20,0,0,0,19,0,0,19,0,18,0,0,0,0,0,28,0,0,12,0,0,0,0,7,0,0,0,32,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,39,20,0,0,0,0,24,0,0,24,28,0,0,0,0,15,36,0,0,0,0,0,0,0,46,0,0,20,0,0,0,0,21,0,0,0,0,19,0,0,0,0,0,0,21,0,0,0,38,0,0,35,0,0,0,0,0,0,18,0,0,0,0,48,0,0,22,0,0,0,0,0,0,0,73,0,37,0,0,0,0,0,0,11,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,35,0,0,0,36,0,0,0,0,0,0,0,40,0,0,0,27,0,0,0,0,24,0,0,0,0,38,0,0,0,15,49,0,32,23,0,23,23,23,19,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,50,7,0,0,0,0,18,0
2016-11-20,0,0,0,37,0,37,0,24,0,0,0,0,20,0,0,22,0,0,66,0,0,0,0,0,31,0,0,0,0,19,0,57,0,0,0,0,0,0,33,0,19,0,0,0,0,0,59,0,0,0,9,0,0,0,16,0,0,0,29,0,0,0,0,0,87,0,26,0,0,0,0,56,0,0,0,31,21,0,0,0,0,0,0,0,38,39,0,0,20,0,0,53,0,0,0,0,0,0,0,48,0,0,21,0,0,0,44,52,0,0,0,0,30,0,0,0,0,0,0,22,0,20,0,39,0,0,36,0,0,0,0,0,0,29,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,12,12,0,0,0,32,0,15,0,0,0,0,0,0,0,0,41,0,49,0,0,0,37,0,0,25,0,0,0,0,21,0,0,28,55,0,0,25,0,25,0,0,0,0,0,0,0,0,0,34,0,0,24,0,0,40,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,9,0,0,0,0,38,0
2016-11-27,0,0,0,22,0,22,0,44,0,0,0,0,53,0,0,20,0,0,26,0,0,0,0,0,28,0,0,33,0,0,0,39,0,0,0,27,0,0,47,0,34,0,0,17,0,0,38,0,0,0,4,0,0,0,14,0,0,0,22,0,0,0,0,0,52,0,23,0,23,0,0,0,0,0,0,19,56,0,0,0,0,23,0,0,0,53,0,0,18,0,0,43,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,40,0,20,0,0,0,0,0,0,0,0,0,19,0,0,0,54,0,0,22,0,0,0,0,17,0,17,0,0,0,0,45,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,35,0,22,0,0,0,22,0,0,22,0,0,0,0,71,0,0,25,0,0,0,22,0,22,0,0,0,0,35,0,0,0,9,27,0,37,22,22,22,54,22,30,0,0,0,0,0,0,0,34,0,0,0,0,0,25,0,0,37,8,0,0,0,0,17,0
2016-12-04,0,0,0,22,0,58,0,22,0,0,0,0,17,0,0,19,0,0,52,0,0,0,0,0,0,0,0,0,0,33,0,19,0,0,0,17,0,0,35,0,22,0,0,0,0,0,38,0,0,11,4,0,0,0,11,0,0,0,32,0,0,0,0,0,43,23,46,23,23,0,0,0,0,0,0,19,28,0,0,0,0,45,0,0,0,26,0,0,0,0,0,19,0,0,0,0,0,0,0,58,0,0,25,0,0,40,20,30,0,0,0,0,18,0,0,0,0,0,0,29,0,27,0,35,0,0,24,0,0,0,0,17,0,34,0,0,0,0,44,0,0,28,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,21,10,0,0,0,0,0,48,0,0,0,0,0,0,0,0,27,0,22,0,0,0,0,0,0,22,0,0,0,0,41,0,0,25,25,0,0,22,0,22,0,0,0,0,0,0,0,0,9,27,0,18,21,28,0,43,21,18,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,47,7,0,0,0,0,51,0
2016-12-11,0,0,0,23,0,34,0,45,0,0,0,0,0,0,0,30,0,0,33,0,0,0,0,0,38,0,0,0,0,0,0,39,0,0,0,0,0,0,36,0,34,0,0,17,0,0,19,0,0,0,8,0,0,0,7,0,0,0,39,0,0,0,0,0,88,0,40,24,24,0,0,0,0,0,0,19,19,0,0,0,0,23,0,0,0,18,0,0,0,0,15,39,0,0,0,0,0,0,0,29,0,0,39,0,0,0,20,34,0,40,0,0,37,0,0,0,0,0,0,20,0,18,0,18,0,0,17,0,0,0,0,62,0,26,0,0,0,0,46,0,0,35,0,0,0,0,0,0,0,69,0,69,0,0,0,0,0,0,11,0,0,0,0,30,0,19,0,0,0,0,0,0,0,0,28,0,23,0,0,0,23,0,0,0,0,0,0,0,27,0,0,50,25,0,0,0,0,23,0,0,0,0,0,0,0,0,9,28,0,28,44,22,0,36,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,48,6,0,0,0,0,17,0
2016-12-18,0,0,0,25,0,24,0,24,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,18,0,37,0,28,0,0,0,20,0,0,26,0,18,0,0,18,0,0,33,0,0,0,10,0,0,0,6,0,0,0,14,0,0,0,0,0,29,26,0,0,26,0,0,27,0,0,0,0,20,0,0,0,0,33,0,0,25,39,0,0,0,0,16,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,22,0,0,0,0,0,0,0,0,0,0,0,21,0,20,0,0,0,0,27,0,0,0,0,57,0,19,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,11,0,0,0,0,0,25,0,0,0,0,0,0,0,0,36,0,0,0,0,0,25,0,0,0,0,0,0,0,37,0,0,28,28,0,0,24,0,37,0,0,0,0,39,0,0,0,0,27,0,23,24,0,0,24,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,48,8,0,0,0,0,19,0
2016-12-25,0,0,0,25,0,50,0,37,0,0,0,0,20,0,0,0,0,0,81,0,0,0,0,0,64,0,0,0,0,0,0,29,0,0,0,20,0,0,20,0,25,0,0,19,0,0,43,0,0,0,46,0,0,0,11,0,0,0,24,0,0,0,0,0,59,26,26,0,26,0,0,28,0,0,0,0,0,0,0,0,0,26,0,0,0,47,0,0,0,0,0,33,0,0,0,0,0,0,0,65,0,0,32,0,0,23,23,0,0,23,0,0,21,0,0,0,0,0,0,22,0,20,0,20,0,0,18,0,0,0,0,20,0,46,0,0,0,0,51,0,0,16,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,12,24,0,0,0,33,0,21,0,0,0,0,0,0,0,0,47,0,25,0,0,0,25,0,0,25,0,0,0,0,57,0,0,47,28,0,0,25,0,25,0,0,0,0,0,0,0,0,15,28,0,16,24,24,0,57,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,54,11,0,0,0,0,19,0
2017-01-01,0,0,0,0,0,70,0,31,0,0,0,0,18,0,0,21,0,0,72,0,0,0,0,0,60,0,0,0,0,17,0,34,0,0,0,37,0,0,38,0,36,0,0,0,0,0,60,0,0,12,62,0,0,0,23,0,0,0,23,0,0,0,0,0,55,25,37,0,25,0,0,0,0,0,0,20,20,0,0,0,0,24,0,0,48,66,0,0,0,0,0,15,0,0,0,0,0,0,0,31,0,0,40,0,0,0,21,63,0,0,0,0,39,0,0,0,0,0,0,20,0,0,0,19,0,0,17,0,0,0,0,18,0,18,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,22,11,0,0,0,0,0,22,0,0,0,0,0,0,0,0,54,0,58,0,0,0,24,0,0,24,0,0,0,0,28,0,0,27,53,0,0,24,0,23,0,0,0,0,37,0,0,0,0,42,0,26,23,23,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,59,9,0,0,0,0,36,0
